charge_id,invoice_id,customer_id,created_at,amount,currency,gateway,attempt,status,failure_code
ch_0006010,inv_004538,cus_00323,2026-05-04T06:02:00Z,299,EUR,stripe,1,succeeded,
ch_0006011,inv_004539,cus_00323,2026-06-01T15:29:00Z,299,EUR,stripe,1,failed,card_declined
ch_0006012,inv_004539,cus_00323,2026-06-08T20:58:00Z,299,EUR,stripe,2,succeeded,
ch_0006013,inv_004540,cus_00323,2026-07-05T19:59:00Z,299,EUR,stripe,1,failed,insufficient_funds
ch_0006014,inv_004540,cus_00323,2026-07-10T19:11:00Z,299,EUR,stripe,2,succeeded,
ch_0006015,inv_004541,cus_00323,2026-08-02T07:14:00Z,299,EUR,mollie,1,succeeded,
ch_0006016,inv_004542,cus_00324,2025-10-04T14:28:00Z,99,EUR,stripe,1,succeeded,
ch_0006017,inv_004543,cus_00324,2025-11-04T11:43:00Z,99,EUR,mollie,1,failed,card_declined
ch_0006018,inv_004543,cus_00324,2025-11-09T17:10:00Z,99,EUR,mollie,2,succeeded,
ch_0006019,inv_004544,cus_00324,2025-12-04T16:33:00Z,99,EUR,adyen,1,failed,expired_card
ch_0006020,inv_004544,cus_00324,2025-12-09T15:00:00Z,99,EUR,adyen,2,failed,do_not_honor
ch_0006021,inv_004544,cus_00324,2025-12-14T01:35:00Z,99,EUR,adyen,3,succeeded,
ch_0006022,inv_004545,cus_00324,2026-01-01T11:59:00Z,99,EUR,stripe,1,succeeded,
ch_0006023,inv_004546,cus_00324,2026-02-05T08:59:00Z,99,EUR,mollie,1,succeeded,
ch_0006024,inv_004547,cus_00324,2026-03-01T06:24:00Z,149,EUR,stripe,1,succeeded,
ch_0006025,inv_004548,cus_00324,2026-04-01T23:56:00Z,149,EUR,stripe,1,succeeded,
ch_0006026,inv_004549,cus_00324,2026-05-04T07:39:00Z,149,EUR,mollie,1,succeeded,
ch_0006027,inv_004550,cus_00325,2025-11-01T18:22:00Z,24.79,GBP,stripe,1,succeeded,
ch_0006028,inv_004551,cus_00325,2025-12-01T08:07:00Z,24.79,GBP,stripe,1,succeeded,
ch_0006029,inv_004552,cus_00325,2026-01-01T01:36:00Z,24.79,GBP,stripe,1,succeeded,
ch_0006030,inv_004553,cus_00325,2026-02-03T07:57:00Z,24.79,GBP,stripe,1,succeeded,
ch_0006031,inv_004555,cus_00325,2026-04-02T17:20:00Z,24.79,GBP,stripe,1,succeeded,
ch_0006032,inv_004556,cus_00325,2026-05-03T07:11:00Z,24.79,GBP,stripe,1,succeeded,
ch_0006033,inv_004557,cus_00325,2026-06-03T13:14:00Z,24.79,GBP,adyen,1,succeeded,
ch_0006034,inv_004558,cus_00325,2026-07-05T08:58:00Z,24.79,GBP,stripe,1,succeeded,
ch_0006035,inv_004559,cus_00325,2026-08-01T17:58:00Z,24.79,GBP,stripe,1,succeeded,
ch_0006036,inv_004560,cus_00326,2025-11-02T02:39:00Z,107.61,USD,stripe,1,succeeded,
ch_0006037,inv_004561,cus_00326,2025-12-05T14:50:00Z,107.61,USD,adyen,1,succeeded,
ch_0006038,inv_004562,cus_00326,2026-01-04T03:20:00Z,107.61,USD,stripe,1,succeeded,
ch_0006039,inv_004563,cus_00326,2026-02-05T10:55:00Z,107.61,USD,stripe,1,failed,insufficient_funds
ch_0006040,inv_004563,cus_00326,2026-02-08T00:56:00Z,107.61,USD,stripe,2,failed,expired_card
ch_0006041,inv_004563,cus_00326,2026-02-13T21:52:00Z,107.61,USD,stripe,3,failed,card_declined
ch_0006042,inv_004563,cus_00326,2026-02-18T17:10:00Z,107.61,USD,stripe,4,succeeded,
ch_0006043,inv_004564,cus_00326,2026-03-02T22:22:00Z,161.96,USD,mollie,1,succeeded,
ch_0006044,inv_004565,cus_00326,2026-04-05T11:31:00Z,161.96,USD,adyen,1,succeeded,
ch_0006045,inv_004566,cus_00326,2026-05-05T10:31:00Z,161.96,USD,adyen,1,succeeded,
ch_0006046,inv_004567,cus_00326,2026-06-05T05:10:00Z,161.96,USD,stripe,1,succeeded,
ch_0006047,inv_004568,cus_00326,2026-07-03T15:37:00Z,161.96,USD,stripe,1,succeeded,
ch_0006048,inv_004569,cus_00326,2026-08-05T18:31:00Z,161.96,USD,stripe,1,succeeded,
ch_0006049,inv_004570,cus_00327,2025-11-05T18:40:00Z,29,EUR,stripe,1,succeeded,
ch_0006050,inv_004571,cus_00327,2025-12-04T02:49:00Z,29,EUR,mollie,1,succeeded,
ch_0006051,inv_004572,cus_00327,2026-01-01T13:58:00Z,29,EUR,stripe,1,failed,expired_card
ch_0006052,inv_004572,cus_00327,2026-01-04T12:28:00Z,29,EUR,stripe,2,failed,insufficient_funds
ch_0006053,inv_004572,cus_00327,2026-01-11T06:42:00Z,29,EUR,stripe,3,failed,insufficient_funds
ch_0006054,inv_004572,cus_00327,2026-01-16T02:32:00Z,29,EUR,stripe,4,failed,insufficient_funds
ch_0006055,inv_004573,cus_00327,2026-02-04T06:54:00Z,29,EUR,mollie,1,succeeded,
ch_0006056,inv_004574,cus_00327,2026-03-02T22:34:00Z,29,EUR,adyen,1,succeeded,
ch_0006057,inv_004575,cus_00327,2026-04-03T23:05:00Z,29,EUR,stripe,1,failed,processing_error
ch_0006058,inv_004575,cus_00327,2026-04-06T03:41:00Z,29,EUR,stripe,2,failed,do_not_honor
ch_0006059,inv_004575,cus_00327,2026-04-11T20:06:00Z,29,EUR,stripe,3,failed,do_not_honor
ch_0006060,inv_004575,cus_00327,2026-04-18T12:13:00Z,29,EUR,stripe,4,failed,insufficient_funds
ch_0006061,inv_004576,cus_00327,2026-05-04T02:28:00Z,29,EUR,stripe,1,succeeded,
ch_0006062,inv_004577,cus_00327,2026-06-04T20:21:00Z,29,EUR,stripe,1,succeeded,
ch_0006063,inv_004578,cus_00327,2026-07-03T19:11:00Z,29,EUR,adyen,1,failed,insufficient_funds
ch_0006064,inv_004578,cus_00327,2026-07-10T12:23:00Z,29,EUR,adyen,2,failed,card_declined
ch_0006065,inv_004578,cus_00327,2026-07-13T18:14:00Z,29,EUR,adyen,3,failed,expired_card
ch_0006066,inv_004578,cus_00327,2026-07-20T10:02:00Z,29,EUR,adyen,4,succeeded,
ch_0006067,inv_004579,cus_00327,2026-08-02T00:23:00Z,29,EUR,stripe,1,failed,insufficient_funds
ch_0006068,inv_004579,cus_00327,2026-08-07T18:48:00Z,29,EUR,stripe,2,failed,card_declined
ch_0006069,inv_004579,cus_00327,2026-08-12T04:15:00Z,29,EUR,stripe,3,failed,insufficient_funds
ch_0006070,inv_004579,cus_00327,2026-08-17T07:35:00Z,29,EUR,stripe,4,succeeded,
ch_0006071,inv_004580,cus_00328,2025-11-02T17:11:00Z,107.61,USD,stripe,1,succeeded,
ch_0006072,inv_004581,cus_00328,2025-12-02T21:09:00Z,107.61,USD,mollie,1,succeeded,
ch_0006073,inv_004582,cus_00328,2026-01-02T09:04:00Z,107.61,USD,stripe,1,succeeded,
ch_0006074,inv_004583,cus_00328,2026-02-05T10:10:00Z,107.61,USD,stripe,1,succeeded,
ch_0006075,inv_004584,cus_00328,2026-03-02T04:26:00Z,161.96,USD,stripe,1,succeeded,
ch_0006076,inv_004585,cus_00328,2026-04-04T21:39:00Z,161.96,USD,mollie,1,succeeded,
ch_0006077,inv_004586,cus_00328,2026-05-02T10:23:00Z,161.96,USD,mollie,1,succeeded,
ch_0006078,inv_004587,cus_00328,2026-06-01T01:29:00Z,161.96,USD,stripe,1,succeeded,
ch_0006079,inv_004588,cus_00328,2026-07-04T09:51:00Z,161.96,USD,adyen,1,succeeded,
ch_0006080,inv_004589,cus_00328,2026-08-03T23:49:00Z,161.96,USD,stripe,1,succeeded,
ch_0006081,inv_004590,cus_00329,2025-11-04T13:03:00Z,24.79,GBP,stripe,1,succeeded,
ch_0006082,inv_004591,cus_00329,2025-12-05T02:00:00Z,24.79,GBP,stripe,1,failed,card_declined
ch_0006083,inv_004591,cus_00329,2025-12-12T13:29:00Z,24.79,GBP,stripe,2,failed,insufficient_funds
ch_0006084,inv_004591,cus_00329,2025-12-15T03:50:00Z,24.79,GBP,stripe,3,failed,insufficient_funds
ch_0006085,inv_004591,cus_00329,2025-12-20T17:34:00Z,24.79,GBP,stripe,4,succeeded,
ch_0006086,inv_004592,cus_00329,2026-01-01T16:39:00Z,24.79,GBP,mollie,1,succeeded,
ch_0006087,inv_004593,cus_00329,2026-02-05T13:45:00Z,24.79,GBP,stripe,1,failed,insufficient_funds
ch_0006088,inv_004593,cus_00329,2026-02-10T12:08:00Z,24.79,GBP,stripe,2,failed,card_declined
ch_0006089,inv_004593,cus_00329,2026-02-17T04:21:00Z,24.79,GBP,stripe,3,succeeded,
ch_0006090,inv_004594,cus_00329,2026-03-02T20:46:00Z,24.79,GBP,stripe,1,succeeded,
ch_0006091,inv_004595,cus_00329,2026-04-01T09:01:00Z,24.79,GBP,adyen,1,succeeded,
ch_0006092,inv_004596,cus_00329,2026-05-05T02:09:00Z,24.79,GBP,stripe,1,succeeded,
ch_0006093,inv_004597,cus_00329,2026-06-01T20:20:00Z,24.79,GBP,stripe,1,failed,card_declined
ch_0006094,inv_004597,cus_00329,2026-06-06T17:50:00Z,24.79,GBP,stripe,2,failed,card_declined
ch_0006095,inv_004597,cus_00329,2026-06-13T04:01:00Z,24.79,GBP,stripe,3,failed,expired_card
ch_0006096,inv_004597,cus_00329,2026-06-20T21:31:00Z,24.79,GBP,stripe,4,succeeded,
ch_0006097,inv_004598,cus_00329,2026-07-05T00:59:00Z,24.79,GBP,mollie,1,failed,expired_card
ch_0006098,inv_004598,cus_00329,2026-07-08T03:09:00Z,24.79,GBP,mollie,2,failed,card_declined
ch_0006099,inv_004598,cus_00329,2026-07-13T15:34:00Z,24.79,GBP,mollie,3,failed,card_declined
ch_0006100,inv_004598,cus_00329,2026-07-18T07:54:00Z,24.79,GBP,mollie,4,succeeded,
ch_0006101,inv_004599,cus_00329,2026-08-03T07:10:00Z,24.79,GBP,stripe,1,failed,card_declined
ch_0006102,inv_004599,cus_00329,2026-08-06T18:04:00Z,24.79,GBP,stripe,2,failed,card_declined
ch_0006103,inv_004600,cus_00330,2025-11-03T09:21:00Z,299,EUR,stripe,1,succeeded,
ch_0006104,inv_004601,cus_00330,2025-12-03T11:53:00Z,299,EUR,stripe,1,succeeded,
ch_0006105,inv_004602,cus_00330,2026-01-05T03:04:00Z,299,EUR,stripe,1,failed,do_not_honor
ch_0006106,inv_004602,cus_00330,2026-01-08T01:13:00Z,299,EUR,stripe,2,failed,insufficient_funds
ch_0006107,inv_004602,cus_00330,2026-01-15T02:16:00Z,299,EUR,stripe,3,succeeded,
ch_0006108,inv_004603,cus_00330,2026-02-04T09:04:00Z,299,EUR,stripe,1,succeeded,
ch_0006109,inv_004604,cus_00330,2026-03-01T21:43:00Z,299,EUR,stripe,1,succeeded,
ch_0006110,inv_004605,cus_00330,2026-04-03T20:33:00Z,299,EUR,stripe,1,failed,card_declined
ch_0006111,inv_004605,cus_00330,2026-04-08T22:00:00Z,299,EUR,stripe,2,failed,card_declined
ch_0006112,inv_004605,cus_00330,2026-04-15T14:08:00Z,299,EUR,stripe,3,failed,do_not_honor
ch_0006113,inv_004606,cus_00331,2025-11-05T08:53:00Z,99,EUR,adyen,1,succeeded,
ch_0006114,inv_004607,cus_00331,2025-12-02T05:18:00Z,99,EUR,stripe,1,succeeded,
ch_0006115,inv_004608,cus_00331,2026-01-03T15:46:00Z,99,EUR,adyen,1,succeeded,
ch_0006116,inv_004609,cus_00331,2026-02-04T06:39:00Z,99,EUR,stripe,1,failed,insufficient_funds
ch_0006117,inv_004609,cus_00331,2026-02-11T05:19:00Z,99,EUR,stripe,2,failed,insufficient_funds
ch_0006118,inv_004609,cus_00331,2026-02-16T20:25:00Z,99,EUR,stripe,3,failed,card_declined
ch_0006119,inv_004610,cus_00331,2026-03-02T13:57:00Z,149,EUR,stripe,1,succeeded,
ch_0006120,inv_004611,cus_00331,2026-04-02T04:40:00Z,149,EUR,adyen,1,succeeded,
ch_0006121,inv_004612,cus_00331,2026-05-05T16:13:00Z,149,EUR,stripe,1,failed,insufficient_funds
ch_0006122,inv_004612,cus_00331,2026-05-12T11:31:00Z,149,EUR,stripe,2,failed,insufficient_funds
ch_0006123,inv_004612,cus_00331,2026-05-17T23:40:00Z,149,EUR,stripe,3,succeeded,
ch_0006124,inv_004613,cus_00331,2026-06-04T03:59:00Z,149,EUR,stripe,1,succeeded,
ch_0006125,inv_004614,cus_00331,2026-07-02T04:13:00Z,149,EUR,stripe,1,succeeded,
ch_0006126,inv_004615,cus_00331,2026-08-04T04:56:00Z,149,EUR,adyen,1,succeeded,
ch_0006127,inv_004616,cus_00332,2025-11-05T00:02:00Z,99,EUR,stripe,1,succeeded,
ch_0006128,inv_004617,cus_00332,2025-12-03T22:58:00Z,99,EUR,stripe,1,succeeded,
ch_0006129,inv_004618,cus_00332,2026-01-02T05:31:00Z,99,EUR,stripe,1,failed,insufficient_funds
ch_0006130,inv_004618,cus_00332,2026-01-09T13:43:00Z,99,EUR,stripe,2,succeeded,
ch_0006131,inv_004619,cus_00332,2026-02-03T07:07:00Z,99,EUR,adyen,1,succeeded,
ch_0006132,inv_004620,cus_00332,2026-03-03T23:48:00Z,149,EUR,stripe,1,succeeded,
ch_0006133,inv_004621,cus_00332,2026-04-03T10:18:00Z,149,EUR,mollie,1,succeeded,
ch_0006134,inv_004622,cus_00332,2026-05-05T00:57:00Z,149,EUR,stripe,1,failed,expired_card
ch_0006135,inv_004622,cus_00332,2026-05-12T13:51:00Z,149,EUR,stripe,2,failed,expired_card
ch_0006136,inv_004623,cus_00332,2026-06-02T04:26:00Z,149,EUR,stripe,1,failed,card_declined
ch_0006137,inv_004623,cus_00332,2026-06-05T17:05:00Z,149,EUR,stripe,2,failed,insufficient_funds
ch_0006138,inv_004623,cus_00332,2026-06-12T15:22:00Z,149,EUR,stripe,3,failed,insufficient_funds
ch_0006139,inv_004624,cus_00332,2026-07-04T12:11:00Z,149,EUR,stripe,1,succeeded,
ch_0006140,inv_004625,cus_00332,2026-08-04T19:26:00Z,149,EUR,stripe,1,succeeded,
ch_0006141,inv_004626,cus_00333,2025-11-05T18:34:00Z,24.79,GBP,stripe,1,succeeded,
ch_0006142,inv_004627,cus_00333,2025-12-01T13:18:00Z,24.79,GBP,mollie,1,succeeded,
ch_0006143,inv_004628,cus_00333,2026-01-02T14:36:00Z,24.79,GBP,mollie,1,succeeded,
ch_0006144,inv_004629,cus_00333,2026-02-03T06:07:00Z,24.79,GBP,stripe,1,succeeded,
ch_0006145,inv_004630,cus_00333,2026-03-04T08:46:00Z,24.79,GBP,adyen,1,succeeded,
ch_0006146,inv_004631,cus_00333,2026-04-01T12:51:00Z,24.79,GBP,stripe,1,failed,do_not_honor
ch_0006147,inv_004631,cus_00333,2026-04-08T02:38:00Z,24.79,GBP,stripe,2,failed,insufficient_funds
ch_0006148,inv_004631,cus_00333,2026-04-13T08:27:00Z,24.79,GBP,stripe,3,failed,insufficient_funds
ch_0006149,inv_004631,cus_00333,2026-04-18T10:10:00Z,24.79,GBP,stripe,4,succeeded,
ch_0006150,inv_004632,cus_00333,2026-05-03T18:28:00Z,24.79,GBP,mollie,1,succeeded,
ch_0006151,inv_004633,cus_00333,2026-06-02T02:48:00Z,24.79,GBP,adyen,1,succeeded,
ch_0006152,inv_004634,cus_00333,2026-07-03T02:05:00Z,24.79,GBP,stripe,1,succeeded,
ch_0006153,inv_004635,cus_00334,2025-11-03T08:35:00Z,299,EUR,adyen,1,succeeded,
ch_0006154,inv_004636,cus_00334,2025-12-02T04:32:00Z,299,EUR,mollie,1,succeeded,
ch_0006155,inv_004637,cus_00334,2026-01-04T00:13:00Z,299,EUR,stripe,1,failed,do_not_honor
ch_0006156,inv_004637,cus_00334,2026-01-11T14:41:00Z,299,EUR,stripe,2,failed,processing_error
ch_0006157,inv_004637,cus_00334,2026-01-16T21:39:00Z,299,EUR,stripe,3,succeeded,
ch_0006158,inv_004638,cus_00334,2026-02-01T21:37:00Z,299,EUR,adyen,1,succeeded,
ch_0006159,inv_004639,cus_00334,2026-03-04T16:01:00Z,299,EUR,stripe,1,failed,insufficient_funds
ch_0006160,inv_004639,cus_00334,2026-03-11T14:44:00Z,299,EUR,stripe,2,failed,expired_card
ch_0006161,inv_004639,cus_00334,2026-03-18T20:30:00Z,299,EUR,stripe,3,failed,card_declined
ch_0006162,inv_004639,cus_00334,2026-03-21T02:32:00Z,299,EUR,stripe,4,succeeded,
ch_0006163,inv_004640,cus_00334,2026-04-05T05:20:00Z,299,EUR,adyen,1,succeeded,
ch_0006164,inv_004641,cus_00334,2026-05-03T00:05:00Z,299,EUR,adyen,1,succeeded,
ch_0006165,inv_004642,cus_00334,2026-06-05T17:59:00Z,299,EUR,stripe,1,succeeded,
ch_0006166,inv_004643,cus_00334,2026-07-04T05:11:00Z,299,EUR,adyen,1,succeeded,
ch_0006167,inv_004644,cus_00334,2026-08-05T19:05:00Z,299,EUR,stripe,1,succeeded,
ch_0006168,inv_004645,cus_00335,2025-11-01T16:35:00Z,29,EUR,adyen,1,succeeded,
ch_0006169,inv_004646,cus_00335,2025-12-01T16:51:00Z,29,EUR,stripe,1,succeeded,
ch_0006170,inv_004648,cus_00335,2026-02-01T11:07:00Z,29,EUR,stripe,1,succeeded,
ch_0006171,inv_004649,cus_00335,2026-03-02T10:02:00Z,29,EUR,stripe,1,succeeded,
ch_0006172,inv_004650,cus_00335,2026-04-03T09:36:00Z,29,EUR,mollie,1,succeeded,
ch_0006173,inv_004651,cus_00335,2026-05-02T14:42:00Z,29,EUR,stripe,1,succeeded,
ch_0006174,inv_004652,cus_00335,2026-06-01T07:36:00Z,29,EUR,stripe,1,succeeded,
ch_0006175,inv_004653,cus_00335,2026-07-03T23:24:00Z,29,EUR,adyen,1,succeeded,
ch_0006176,inv_004654,cus_00335,2026-08-05T09:04:00Z,29,EUR,adyen,1,succeeded,
ch_0006177,inv_004655,cus_00336,2025-11-01T20:59:00Z,27.62,CHF,adyen,1,succeeded,
ch_0006178,inv_004656,cus_00336,2025-12-04T08:26:00Z,27.62,CHF,stripe,1,failed,insufficient_funds
ch_0006179,inv_004656,cus_00336,2025-12-07T00:40:00Z,27.62,CHF,stripe,2,failed,expired_card
ch_0006180,inv_004656,cus_00336,2025-12-14T08:52:00Z,27.62,CHF,stripe,3,failed,insufficient_funds
ch_0006181,inv_004657,cus_00336,2026-01-03T05:29:00Z,27.62,CHF,stripe,1,succeeded,
ch_0006182,inv_004658,cus_00336,2026-02-02T03:20:00Z,27.62,CHF,stripe,1,succeeded,
ch_0006183,inv_004659,cus_00336,2026-03-05T05:02:00Z,27.62,CHF,adyen,1,succeeded,
ch_0006184,inv_004660,cus_00336,2026-04-05T07:21:00Z,27.62,CHF,adyen,1,succeeded,
ch_0006185,inv_004661,cus_00336,2026-05-05T14:13:00Z,27.62,CHF,stripe,1,failed,card_declined
ch_0006186,inv_004661,cus_00336,2026-05-12T13:16:00Z,27.62,CHF,stripe,2,failed,do_not_honor
ch_0006187,inv_004661,cus_00336,2026-05-17T02:31:00Z,27.62,CHF,stripe,3,succeeded,
ch_0006188,inv_004662,cus_00336,2026-06-04T14:38:00Z,27.62,CHF,mollie,1,failed,insufficient_funds
ch_0006189,inv_004662,cus_00336,2026-06-11T23:03:00Z,27.62,CHF,mollie,2,failed,card_declined
ch_0006190,inv_004662,cus_00336,2026-06-18T16:57:00Z,27.62,CHF,mollie,3,failed,card_declined
ch_0006191,inv_004663,cus_00336,2026-07-01T16:50:00Z,27.62,CHF,mollie,1,succeeded,
ch_0006192,inv_004664,cus_00336,2026-08-04T11:55:00Z,27.62,CHF,stripe,1,succeeded,
ch_0006193,inv_004665,cus_00337,2025-11-04T12:54:00Z,99,EUR,stripe,1,succeeded,
ch_0006194,inv_004666,cus_00337,2025-12-02T06:52:00Z,99,EUR,stripe,1,succeeded,
ch_0006195,inv_004667,cus_00337,2026-01-02T13:32:00Z,99,EUR,adyen,1,succeeded,
ch_0006196,inv_004668,cus_00337,2026-02-02T21:35:00Z,99,EUR,stripe,1,succeeded,
ch_0006197,inv_004669,cus_00338,2025-11-01T18:41:00Z,99,EUR,stripe,1,succeeded,
ch_0006198,inv_004670,cus_00338,2025-12-03T00:11:00Z,99,EUR,mollie,1,succeeded,
ch_0006199,inv_004671,cus_00338,2026-01-03T05:32:00Z,99,EUR,stripe,1,succeeded,
ch_0006200,inv_004672,cus_00338,2026-02-04T14:39:00Z,99,EUR,stripe,1,succeeded,
ch_0006201,inv_004673,cus_00338,2026-03-04T20:57:00Z,149,EUR,adyen,1,succeeded,
ch_0006202,inv_004674,cus_00339,2025-11-01T17:42:00Z,299,EUR,stripe,1,succeeded,
ch_0006203,inv_004675,cus_00339,2025-12-01T14:13:00Z,299,EUR,stripe,1,succeeded,
ch_0006204,inv_004676,cus_00339,2026-01-03T08:25:00Z,299,EUR,mollie,1,succeeded,
ch_0006205,inv_004677,cus_00339,2026-02-04T01:37:00Z,299,EUR,stripe,1,failed,insufficient_funds
ch_0006206,inv_004677,cus_00339,2026-02-09T17:34:00Z,299,EUR,stripe,2,failed,processing_error
ch_0006207,inv_004677,cus_00339,2026-02-14T13:41:00Z,299,EUR,stripe,3,failed,card_declined
ch_0006208,inv_004678,cus_00339,2026-03-03T17:47:00Z,299,EUR,stripe,1,succeeded,
ch_0006209,inv_004679,cus_00339,2026-04-01T09:43:00Z,299,EUR,adyen,1,succeeded,
ch_0006210,inv_004680,cus_00339,2026-05-01T12:54:00Z,299,EUR,stripe,1,succeeded,
ch_0006211,inv_004681,cus_00339,2026-06-05T06:31:00Z,299,EUR,stripe,1,succeeded,
ch_0006212,inv_004682,cus_00339,2026-07-01T23:13:00Z,299,EUR,stripe,1,succeeded,
ch_0006213,inv_004683,cus_00339,2026-08-05T10:30:00Z,299,EUR,stripe,1,succeeded,
ch_0006214,inv_004684,cus_00340,2025-11-01T09:31:00Z,84.62,GBP,adyen,1,succeeded,
ch_0006215,inv_004685,cus_00340,2025-12-05T10:26:00Z,84.62,GBP,stripe,1,succeeded,
ch_0006216,inv_004686,cus_00340,2026-01-02T13:31:00Z,84.62,GBP,stripe,1,succeeded,
ch_0006217,inv_004687,cus_00340,2026-02-02T15:22:00Z,84.62,GBP,adyen,1,succeeded,
ch_0006218,inv_004688,cus_00340,2026-03-02T18:02:00Z,127.35,GBP,stripe,1,succeeded,
ch_0006219,inv_004689,cus_00340,2026-04-05T01:05:00Z,127.35,GBP,adyen,1,succeeded,
ch_0006220,inv_004690,cus_00340,2026-05-04T04:56:00Z,127.35,GBP,stripe,1,succeeded,
ch_0006221,inv_004691,cus_00340,2026-06-02T20:17:00Z,127.35,GBP,stripe,1,succeeded,
ch_0006222,inv_004692,cus_00340,2026-07-05T14:18:00Z,127.35,GBP,adyen,1,succeeded,
ch_0006223,inv_004693,cus_00340,2026-08-01T07:33:00Z,127.35,GBP,mollie,1,failed,card_declined
ch_0006224,inv_004693,cus_00340,2026-08-06T04:17:00Z,127.35,GBP,mollie,2,failed,insufficient_funds
ch_0006225,inv_004693,cus_00340,2026-08-11T13:51:00Z,127.35,GBP,mollie,3,succeeded,
ch_0006226,inv_004694,cus_00341,2025-11-02T01:46:00Z,27.62,CHF,stripe,1,failed,insufficient_funds
ch_0006227,inv_004694,cus_00341,2025-11-07T15:56:00Z,27.62,CHF,stripe,2,failed,card_declined
ch_0006228,inv_004695,cus_00341,2025-12-04T07:01:00Z,27.62,CHF,mollie,1,succeeded,
ch_0006229,inv_004696,cus_00341,2026-01-03T09:38:00Z,27.62,CHF,adyen,1,succeeded,
ch_0006230,inv_004697,cus_00341,2026-02-05T01:06:00Z,27.62,CHF,adyen,1,succeeded,
ch_0006231,inv_004698,cus_00341,2026-03-05T11:35:00Z,27.62,CHF,stripe,1,succeeded,
ch_0006232,inv_004699,cus_00341,2026-04-01T10:05:00Z,27.62,CHF,stripe,1,succeeded,
ch_0006233,inv_004700,cus_00341,2026-05-02T12:53:00Z,27.62,CHF,stripe,1,failed,do_not_honor
ch_0006234,inv_004700,cus_00341,2026-05-07T02:58:00Z,27.62,CHF,stripe,2,failed,card_declined
ch_0006235,inv_004701,cus_00341,2026-06-02T07:49:00Z,27.62,CHF,stripe,1,succeeded,
ch_0006236,inv_004702,cus_00341,2026-07-02T12:21:00Z,27.62,CHF,stripe,1,succeeded,
ch_0006237,inv_004703,cus_00341,2026-08-05T14:01:00Z,27.62,CHF,stripe,1,succeeded,
ch_0006238,inv_004704,cus_00342,2025-11-04T08:25:00Z,29,EUR,adyen,1,succeeded,
ch_0006239,inv_004705,cus_00342,2025-12-05T11:41:00Z,29,EUR,stripe,1,succeeded,
ch_0006240,inv_004706,cus_00342,2026-01-03T01:23:00Z,29,EUR,stripe,1,failed,insufficient_funds
ch_0006241,inv_004706,cus_00342,2026-01-08T05:57:00Z,29,EUR,stripe,2,failed,insufficient_funds
ch_0006242,inv_004706,cus_00342,2026-01-13T09:36:00Z,29,EUR,stripe,3,failed,do_not_honor
ch_0006243,inv_004706,cus_00342,2026-01-20T14:04:00Z,29,EUR,stripe,4,succeeded,
ch_0006244,inv_004707,cus_00342,2026-02-03T23:05:00Z,29,EUR,stripe,1,succeeded,
ch_0006245,inv_004708,cus_00342,2026-03-05T08:07:00Z,29,EUR,mollie,1,failed,insufficient_funds
ch_0006246,inv_004708,cus_00342,2026-03-12T22:47:00Z,29,EUR,mollie,2,failed,expired_card
ch_0006247,inv_004708,cus_00342,2026-03-15T01:09:00Z,29,EUR,mollie,3,failed,card_declined
ch_0006248,inv_004708,cus_00342,2026-03-18T23:10:00Z,29,EUR,mollie,4,failed,expired_card
ch_0006249,inv_004709,cus_00342,2026-04-03T03:50:00Z,29,EUR,stripe,1,succeeded,
ch_0006250,inv_004710,cus_00342,2026-05-01T15:47:00Z,29,EUR,stripe,1,succeeded,
ch_0006251,inv_004711,cus_00342,2026-06-05T14:49:00Z,29,EUR,stripe,1,succeeded,
ch_0006252,inv_004712,cus_00342,2026-07-03T23:51:00Z,29,EUR,stripe,1,succeeded,
ch_0006253,inv_004713,cus_00342,2026-08-03T05:38:00Z,29,EUR,stripe,1,succeeded,
ch_0006254,inv_004714,cus_00343,2025-11-01T20:43:00Z,29,EUR,adyen,1,succeeded,
ch_0006255,inv_004715,cus_00343,2025-12-03T19:03:00Z,29,EUR,stripe,1,succeeded,
ch_0006256,inv_004716,cus_00343,2026-01-02T20:04:00Z,29,EUR,stripe,1,succeeded,
ch_0006257,inv_004717,cus_00343,2026-02-05T08:49:00Z,29,EUR,stripe,1,succeeded,
ch_0006258,inv_004718,cus_00343,2026-03-05T19:41:00Z,29,EUR,stripe,1,succeeded,
ch_0006259,inv_004719,cus_00343,2026-04-01T04:37:00Z,29,EUR,adyen,1,succeeded,
ch_0006260,inv_004720,cus_00343,2026-05-02T04:37:00Z,29,EUR,stripe,1,succeeded,
ch_0006261,inv_004721,cus_00343,2026-06-04T13:45:00Z,29,EUR,stripe,1,succeeded,
ch_0006262,inv_004722,cus_00343,2026-07-03T19:11:00Z,29,EUR,stripe,1,succeeded,
ch_0006263,inv_004723,cus_00343,2026-08-02T00:48:00Z,29,EUR,adyen,1,succeeded,
ch_0006264,inv_004724,cus_00344,2025-11-05T22:21:00Z,29,EUR,stripe,1,succeeded,
ch_0006265,inv_004725,cus_00344,2025-12-03T20:00:00Z,29,EUR,stripe,1,succeeded,
ch_0006266,inv_004726,cus_00344,2026-01-02T12:24:00Z,29,EUR,stripe,1,succeeded,
ch_0006267,inv_004727,cus_00344,2026-02-04T11:40:00Z,29,EUR,adyen,1,succeeded,
ch_0006268,inv_004728,cus_00344,2026-03-03T01:32:00Z,29,EUR,adyen,1,succeeded,
